DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
01/03/2024 08:57:00 , 6380 ,303 , 425 , 1195 , 15269539 , 1211 , 376 , 
01/03/2024 08:57:10 , 16386 ,310 , 435 , 1232 , 15269609 , 1248 , 385 , 
01/03/2024 08:57:20 , 26392 ,320 , 447 , 1281 , 15269689 , 1297 , 397 , 
01/03/2024 08:57:30 , 36398 ,327 , 456 , 1318 , 15269759 , 1334 , 406 , 
01/03/2024 08:57:40 , 46403 ,332 , 466 , 1355 , 15269833 , 1371 , 415 , 
01/03/2024 08:57:50 , 56409 ,336 , 475 , 1401 , 15269912 , 1417 , 424 , 
01/03/2024 08:58:00 , 66415 ,350 , 492 , 1442 , 15269984 , 1459 , 440 , 
01/03/2024 08:58:10 , 76420 ,353 , 500 , 1482 , 15270050 , 1498 , 446 , 
01/03/2024 08:58:20 , 86426 ,362 , 510 , 1514 , 15270113 , 1530 , 456 , 
01/03/2024 08:58:30 , 96432 ,367 , 516 , 1548 , 15270171 , 1563 , 461 , 
01/03/2024 08:58:40 , 106438 ,370 , 523 , 1581 , 15270228 , 1596 , 468 , 
01/03/2024 08:58:50 , 116444 ,374 , 531 , 1618 , 15270295 , 1632 , 475 , 
01/03/2024 08:59:00 , 126450 ,379 , 541 , 1661 , 15270368 , 1675 , 485 , 
01/03/2024 08:59:10 , 136455 ,387 , 551 , 1708 , 15270438 , 1722 , 495 , 
01/03/2024 08:59:20 , 146461 ,393 , 560 , 1746 , 15270514 , 1760 , 504 , 
01/03/2024 08:59:30 , 156467 ,404 , 574 , 1794 , 15270596 , 1807 , 517 , 
01/03/2024 08:59:40 , 166472 ,413 , 588 , 1830 , 15270662 , 1843 , 529 , 
01/03/2024 08:59:50 , 176478 ,427 , 610 , 1874 , 15270744 , 1887 , 550 , 
