DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
01/03/2024 10:27:54 , 710 ,7 , 10 , 33 , 56 , 33 , 10 , 
01/03/2024 10:28:04 , 10716 ,16 , 25 , 79 , 134 , 79 , 23 , 
01/03/2024 10:28:14 , 20722 ,20 , 33 , 115 , 194 , 115 , 30 , 
01/03/2024 10:28:24 , 30728 ,30 , 48 , 168 , 264 , 168 , 45 , 
01/03/2024 10:28:34 , 40734 ,39 , 63 , 214 , 335 , 215 , 59 , 
01/03/2024 10:28:44 , 50740 ,46 , 72 , 260 , 406 , 261 , 68 , 
01/03/2024 10:28:54 , 60746 ,54 , 83 , 295 , 467 , 296 , 79 , 
01/03/2024 10:29:04 , 70751 ,62 , 94 , 340 , 551 , 341 , 90 , 
01/03/2024 10:29:14 , 80757 ,76 , 109 , 390 , 632 , 391 , 105 , 
01/03/2024 10:29:24 , 90762 ,85 , 122 , 431 , 696 , 432 , 118 , 
01/03/2024 10:29:34 , 100768 ,93 , 132 , 473 , 769 , 474 , 128 , 
01/03/2024 10:29:44 , 110774 ,100 , 146 , 518 , 835 , 519 , 142 , 
01/03/2024 10:29:54 , 120780 ,105 , 151 , 547 , 897 , 548 , 147 , 
01/03/2024 10:30:04 , 130786 ,113 , 159 , 593 , 962 , 594 , 155 , 
01/03/2024 10:30:14 , 140791 ,118 , 165 , 628 , 1018 , 629 , 161 , 
01/03/2024 10:30:24 , 150797 ,126 , 177 , 671 , 1084 , 672 , 172 , 
01/03/2024 10:30:34 , 160803 ,131 , 187 , 716 , 1167 , 717 , 181 , 
01/03/2024 10:30:44 , 170808 ,136 , 198 , 764 , 1244 , 765 , 191 , 
01/03/2024 10:30:54 , 180814 ,143 , 206 , 808 , 1317 , 809 , 199 , 
01/03/2024 10:31:04 , 190820 ,148 , 212 , 844 , 1385 , 845 , 205 , 
01/03/2024 10:31:14 , 200826 ,157 , 222 , 896 , 1474 , 897 , 215 , 
01/03/2024 10:31:24 , 210831 ,161 , 228 , 936 , 1538 , 937 , 221 , 
01/03/2024 10:31:34 , 220837 ,168 , 238 , 978 , 1605 , 979 , 231 , 
01/03/2024 10:31:44 , 230843 ,175 , 253 , 1021 , 1683 , 1021 , 245 , 
01/03/2024 10:31:54 , 240848 ,187 , 267 , 1073 , 1761 , 1072 , 259 , 
