DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
01/03/2024 10:53:44 , 6374 ,1179 , 1754 , 6681 , 11086 , 6669 , 1699 , 
01/03/2024 10:53:54 , 16380 ,1185 , 1763 , 6714 , 11145 , 6702 , 1708 , 
01/03/2024 10:54:04 , 26386 ,1195 , 1776 , 6751 , 11215 , 6739 , 1721 , 
01/03/2024 10:54:14 , 36391 ,1208 , 1792 , 6797 , 11295 , 6785 , 1737 , 
01/03/2024 10:54:24 , 46397 ,1216 , 1804 , 6848 , 11372 , 6835 , 1748 , 
01/03/2024 10:54:34 , 56402 ,1226 , 1820 , 6902 , 11451 , 6889 , 1763 , 
01/03/2024 10:54:44 , 66407 ,1238 , 1836 , 6950 , 11528 , 6937 , 1779 , 
01/03/2024 10:54:54 , 76412 ,1249 , 1849 , 6995 , 11603 , 6982 , 1792 , 
01/03/2024 10:55:04 , 86418 ,1253 , 1856 , 7028 , 11668 , 7015 , 1799 , 
01/03/2024 10:55:14 , 96424 ,1266 , 1869 , 7075 , 11746 , 7062 , 1812 , 
01/03/2024 10:55:24 , 106430 ,1273 , 1878 , 7116 , 11831 , 7103 , 1821 , 
01/03/2024 10:55:34 , 116436 ,1280 , 1888 , 7147 , 11894 , 7134 , 1831 , 
01/03/2024 10:55:44 , 126442 ,1290 , 1906 , 7203 , 11983 , 7190 , 1849 , 
01/03/2024 10:55:54 , 136448 ,1298 , 1917 , 7245 , 12053 , 7233 , 1859 , 
01/03/2024 10:56:04 , 146453 ,1304 , 1926 , 7283 , 12120 , 7271 , 1868 , 
01/03/2024 10:56:14 , 156458 ,1312 , 1937 , 7323 , 12181 , 7310 , 1879 , 
01/03/2024 10:56:24 , 166464 ,1318 , 1948 , 7374 , 12272 , 7361 , 1890 , 
01/03/2024 10:56:34 , 176470 ,1328 , 1960 , 7418 , 12335 , 7405 , 1901 , 
01/03/2024 10:56:44 , 186475 ,1336 , 1969 , 7463 , 12415 , 7450 , 1909 , 
01/03/2024 10:56:54 , 196481 ,1341 , 1976 , 7493 , 12473 , 7480 , 1916 , 
01/03/2024 10:57:05 , 206487 ,1350 , 1988 , 7541 , 12547 , 7528 , 1928 , 
01/03/2024 10:57:15 , 216493 ,1359 , 1999 , 7591 , 12637 , 7578 , 1939 , 
01/03/2024 10:57:25 , 226498 ,1365 , 2010 , 7632 , 12704 , 7620 , 1949 , 
01/03/2024 10:57:35 , 236504 ,1370 , 2018 , 7668 , 12764 , 7656 , 1957 , 
01/03/2024 10:57:45 , 246509 ,1377 , 2028 , 7700 , 12825 , 7687 , 1967 , 
01/03/2024 10:57:55 , 256515 ,1383 , 2041 , 7739 , 12891 , 7726 , 1980 , 
01/03/2024 10:58:05 , 266521 ,1391 , 2051 , 7777 , 12950 , 7764 , 1990 , 
01/03/2024 10:58:15 , 276526 ,1402 , 2067 , 7835 , 13040 , 7822 , 2003 , 
01/03/2024 10:58:25 , 286532 ,1408 , 2078 , 7876 , 13111 , 7863 , 2014 , 
01/03/2024 10:58:35 , 296537 ,1417 , 2089 , 7908 , 13166 , 7895 , 2025 , 
